,0
2009-03-01,2.530630063576786
2009-04-01,-9.333777467237805
2009-05-01,19.59163300904271
2009-06-01,6.818615589065656
2009-07-01,5.356025916651482
2009-08-01,14.766265961913186
2009-09-01,-18.41374748720853
2009-10-01,-4.733376123540635
2009-11-01,3.2081380875436114
2009-12-01,80.39152601024962
2010-01-01,-48.421880973349545
2010-02-01,-51.760052586706536
2010-03-01,2.530630063576786
2010-04-01,-9.333777467237805
2010-05-01,19.59163300904271
2010-06-01,6.818615589065656
2010-07-01,5.356025916651482
2010-08-01,14.766265961913186
2010-09-01,-18.41374748720853
2010-10-01,-4.733376123540635
2010-11-01,3.2081380875436114
2010-12-01,80.39152601024962
2011-01-01,-48.421880973349545
2011-02-01,-51.760052586706536
2011-03-01,2.530630063576786
2011-04-01,-9.333777467237805
2011-05-01,19.59163300904271
2011-06-01,6.818615589065656
2011-07-01,5.356025916651482
2011-08-01,14.766265961913186
2011-09-01,-18.41374748720853
2011-10-01,-4.733376123540635
2011-11-01,3.2081380875436114
2011-12-01,80.39152601024962
2012-01-01,-48.421880973349545
2012-02-01,-51.760052586706536
2012-03-01,2.530630063576786
2012-04-01,-9.333777467237805
2012-05-01,19.59163300904271
2012-06-01,6.818615589065656
2012-07-01,5.356025916651482
2012-08-01,14.766265961913186
2012-09-01,-18.41374748720853
2012-10-01,-4.733376123540635
2012-11-01,3.2081380875436114
2012-12-01,80.39152601024962
2013-01-01,-48.421880973349545
2013-02-01,-51.760052586706536
2013-03-01,2.530630063576786
2013-04-01,-9.333777467237805
2013-05-01,19.59163300904271
2013-06-01,6.818615589065656
2013-07-01,5.356025916651482
2013-08-01,14.766265961913186
2013-09-01,-18.41374748720853
2013-10-01,-4.733376123540635
2013-11-01,3.2081380875436114
2013-12-01,80.39152601024962
2014-01-01,-48.421880973349545
2014-02-01,-51.760052586706536
2014-03-01,2.530630063576786
2014-04-01,-9.333777467237805
2014-05-01,19.59163300904271
2014-06-01,6.818615589065656
2014-07-01,5.356025916651482
2014-08-01,14.766265961913186
2014-09-01,-18.41374748720853
2014-10-01,-4.733376123540635
2014-11-01,3.2081380875436114
2014-12-01,80.39152601024962
2015-01-01,-48.421880973349545
2015-02-01,-51.760052586706536
2015-03-01,2.530630063576786
2015-04-01,-9.333777467237805
2015-05-01,19.59163300904271
2015-06-01,6.818615589065656
2015-07-01,5.356025916651482
2015-08-01,14.766265961913186
2015-09-01,-18.41374748720853
2015-10-01,-4.733376123540635
2015-11-01,3.2081380875436114
2015-12-01,80.39152601024962
2016-01-01,-48.421880973349545
2016-02-01,-51.760052586706536
2016-03-01,2.530630063576786
2016-04-01,-9.333777467237805
2016-05-01,19.59163300904271
2016-06-01,6.818615589065656
2016-07-01,5.356025916651482
2016-08-01,14.766265961913186
2016-09-01,-18.41374748720853
2016-10-01,-4.733376123540635
2016-11-01,3.2081380875436114
2016-12-01,80.39152601024962
2017-01-01,-48.421880973349545
2017-02-01,-51.760052586706536
2017-03-01,2.530630063576786
2017-04-01,-9.333777467237805
2017-05-01,19.59163300904271
2017-06-01,6.818615589065656
2017-07-01,5.356025916651482
2017-08-01,14.766265961913186
2017-09-01,-18.41374748720853
2017-10-01,-4.733376123540635
2017-11-01,3.2081380875436114
2017-12-01,80.39152601024962
2018-01-01,-48.421880973349545
2018-02-01,-51.760052586706536
2018-03-01,2.530630063576786
2018-04-01,-9.333777467237805
2018-05-01,19.59163300904271
2018-06-01,6.818615589065656
2018-07-01,5.356025916651482
2018-08-01,14.766265961913186
2018-09-01,-18.41374748720853
2018-10-01,-4.733376123540635
2018-11-01,3.2081380875436114
2018-12-01,80.39152601024962
2019-01-01,-48.421880973349545
2019-02-01,-51.760052586706536
2019-03-01,2.530630063576786
2019-04-01,-9.333777467237805
2019-05-01,19.59163300904271
2019-06-01,6.818615589065656
2019-07-01,5.356025916651482
2019-08-01,14.766265961913186
2019-09-01,-18.41374748720853
2019-10-01,-4.733376123540635
2019-11-01,3.2081380875436114
2019-12-01,80.39152601024962
2020-01-01,-48.421880973349545
2020-02-01,-51.760052586706536
2020-03-01,2.530630063576786
2020-04-01,-9.333777467237805
2020-05-01,19.59163300904271
2020-06-01,6.818615589065656
2020-07-01,5.356025916651482
2020-08-01,14.766265961913186
2020-09-01,-18.41374748720853
2020-10-01,-4.733376123540635
2020-11-01,3.2081380875436114
2020-12-01,80.39152601024962
2021-01-01,-48.421880973349545
2021-02-01,-51.760052586706536
2021-03-01,2.530630063576786
2021-04-01,-9.333777467237805
